npm warn exec The following package was not found and will be installed: serve@14.2.5
 INFO  Accepting connections at http://localhost:8080
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /growth/__next._tree.txt?baby_id=1&_rsc=18t7j
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 0 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /diaper/__next._tree.txt?baby_id=1&_rsc=18t7j
 HTTP  2/23/2026 2:11:00 AM ::1 GET /sleep/__next._tree.txt?baby_id=1&_rsc=18t7j
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 0 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /feeding/__next._tree.txt?baby_id=1&_rsc=18t7j
 HTTP  2/23/2026 2:11:00 AM ::1 HEAD /dashboard
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 0 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /diary/__next._head.txt?_rsc=oh8t4
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 0 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /diary/__next._index.txt?_rsc=585va
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 0 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /diary/__next.!KGRhc2hib2FyZCk.txt?_rsc=1yeh9
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /dashboard/__next._tree.txt?_rsc=18t7j
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /diary/__next.!KGRhc2hib2FyZCk.diary.txt?_rsc=1pame
 HTTP  2/23/2026 2:11:00 AM ::1 GET /diary/__next.!KGRhc2hib2FyZCk.diary.__PAGE__.txt?_rsc=pxrce
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 5 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 5 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /note/__next._head.txt?_rsc=oh8t4
 HTTP  2/23/2026 2:11:00 AM ::1 GET /note/__next.!KGRhc2hib2FyZCk.note.txt?_rsc=hkd14
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 0 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /note/__next.!KGRhc2hib2FyZCk.note.__PAGE__.txt?_rsc=5wdt7
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/e195ecc34553fcd5.js
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/769d4012e69ae33e.js
 HTTP  2/23/2026 2:11:00 AM ::1 GET /growth/__next._head.txt?_rsc=oh8t4
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 2 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 2 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /growth/__next.!KGRhc2hib2FyZCk.growth.txt?_rsc=8t6rt
 HTTP  2/23/2026 2:11:00 AM ::1 GET /growth/__next.!KGRhc2hib2FyZCk.growth.__PAGE__.txt?_rsc=ffnh0
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/30bfd95cda919030.js
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/625fb1a92ac7373b.js
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/2118a797bf714113.js
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /diaper/__next._head.txt?_rsc=oh8t4
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 2 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /diaper/__next.!KGRhc2hib2FyZCk.diaper.txt?_rsc=4jj8r
 HTTP  2/23/2026 2:11:00 AM ::1 GET /diaper/__next.!KGRhc2hib2FyZCk.diaper.__PAGE__.txt?_rsc=tiqzm
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/23161152e2c90353.js
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/ec18f4c261c399b0.js
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/20b8060e5f126fe3.js
 HTTP  2/23/2026 2:11:00 AM ::1 GET /sleep/__next._head.txt?_rsc=oh8t4
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 2 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /sleep/__next.!KGRhc2hib2FyZCk.sleep.txt?_rsc=ow215
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /sleep/__next.!KGRhc2hib2FyZCk.sleep.__PAGE__.txt?_rsc=1o4xm
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/bbe4f3c0e269f3e6.js
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 3 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /feeding/__next._head.txt?_rsc=oh8t4
 HTTP  2/23/2026 2:11:00 AM ::1 GET /feeding/__next.!KGRhc2hib2FyZCk.feeding.txt?_rsc=m2knp
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /feeding/__next.!KGRhc2hib2FyZCk.feeding.__PAGE__.txt?_rsc=1qvux
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/e575cb2e49663373.js
 HTTP  2/23/2026 2:11:00 AM ::1 GET /dashboard/__next._head.txt?_rsc=oh8t4
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 1 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 0 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /dashboard/__next.!KGRhc2hib2FyZCk.dashboard.txt?_rsc=16sqo
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 0 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /dashboard/__next.!KGRhc2hib2FyZCk.dashboard.__PAGE__.txt?_rsc=16vtn
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 0 ms
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/8ca71e3fceab25a7.js
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/ad20fea06799bd95.js
 HTTP  2/23/2026 2:11:00 AM ::1 GET /_next/static/chunks/56067db8f0544190.js
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 3 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 3 ms
 HTTP  2/23/2026 2:11:00 AM ::1 Returned 200 in 3 ms
 HTTP  2/23/2026 2:11:02 AM ::1 POST /api/babies/1/record-feedback
 HTTP  2/23/2026 2:11:02 AM ::1 Returned 404 in 2 ms
 HTTP  2/23/2026 2:11:03 AM ::1 POST /api/babies/1/record-feedback
 HTTP  2/23/2026 2:11:03 AM ::1 Returned 404 in 1 ms
